#chrom	start	end	APR469--1.bam	APR469-1.bam	APR469--2.bam	APR469-2.bam	APR469--3.bam	APR469-3.bam	APR469--4.bam	APR469-4.bam	APR469--5.bam	APR469-5.bam	EG10.bam	EG11.bam	EG12.bam	EG1.bam	EG2.bam	EG3.bam	EG4.bam	EG5.bam	EG6.bam	EG8.bam	EG9.bam	G1-469.bam	G1-469-.bam	G1-N2.bam	G1-N2-.bam	G2-469.bam	G2-469-.bam	G2-N2.bam	G2-N2-.bam	G3-469.bam	G3-469-.bam	G3-N2.bam	G3-N2-.bam	G4-469.bam	G4-469-.bam	G4-N2.bam	G4-N2-.bam	G5-469.bam	G5-469-.bam	G5-N2.bam	G5-N2-.bam	N2--1.bam	N2-1.bam	N2--2.bam	N2-2.bam	N2--3.bam	N2-3.bam	N2--4.bam	N2-4.bam	N2--5.bam	N2-5.bam	VH1075-1.bam	VH1075-2.bam	VH1075-3.bam	VH1075-4.bam	VH1075-5.bam
V	12245646	12251246	rad.50	0.741933	1.271183	0.871852	1.507440	0.730750	1.413301	1.539373	0.663403	1.734069	0.582514	4.096424	2.439175	0.044236	4.468630	3.444471	2.213169	2.389898	0.943232	2.760133	1.613864	3.186687	3.185439	1.249617	2.991630	1.060242	3.020565	1.460591	3.416173	1.186179	3.125858	1.625357	2.093796	1.206951	3.377191	1.474987	2.885287	1.238335	3.561387	1.536155	2.959379	1.712534	0.733675	1.804588	0.570774	1.648927	0.806609	1.424383	0.822779	1.530563	0.918696	1.585091	0.618952	0.643082	0.761479	0.997714	0.776866
III	9794367	9798644	mcm.6	0.398301	2.840756	0.443504	2.728137	0.318931	2.744902	2.737939	0.327158	2.650176	0.274187	5.221576	5.804358	10.107043	8.492851	3.834976	0.778818	6.102011	2.435376	6.247539	0.910362	2.814753	5.237785	0.677788	5.102074	0.757639	4.987502	0.640906	5.122999	0.745888	4.582674	0.704239	3.837599	0.834361	5.196778	0.849389	5.337392	0.683064	5.122859	0.738033	4.238946	0.804479	0.411000	2.997490	0.259661	3.316665	0.450403	2.716180	0.460894	2.794562	0.540828	2.913111	0.656794	0.883324	0.908370	1.416199	0.998058
III	9055048	9058895	cls.2	0.944102	1.572770	1.175882	1.369109	0.834369	1.542510	1.446219	0.943466	1.396347	0.779259	0.529599	0.983461	0.000000	0.594176	0.000000	0.007801	0.003218	0.000000	0.893082	0.000000	0.000000	2.553480	1.435208	2.237478	1.399431	2.727852	1.442302	2.679276	1.426160	1.959453	1.874324	1.865904	1.612875	2.297805	1.392887	2.257078	1.329964	2.700034	1.507734	2.329519	1.367607	0.963900	1.797029	0.985960	1.628383	1.062382	1.409111	1.152535	1.548788	1.430629	1.438943	0.482739	0.640634	0.744905	0.795836	0.769597
III	5308596	5311140	mog.3	1.426552	3.099422	1.491248	3.017840	1.328745	3.300984	3.801027	1.517965	3.525773	1.428345	10.287867	6.701052	0.000000	14.713832	3.031062	13.541827	6.178132	5.588537	4.707131	3.311148	7.343779	4.292695	2.463427	5.330391	2.247202	5.162509	2.584548	5.137047	2.215531	4.565778	2.763355	5.019988	3.132240	4.839948	2.527188	4.255569	2.556929	4.760422	2.554890	4.216103	2.637851	1.159125	2.462098	1.505735	3.068977	1.181870	3.093063	1.999564	3.996338	3.119652	2.693237	1.067315	1.316084	1.317024	1.515136	1.039821
II	11578716	11582739	smc.6	2.543489	3.472905	3.462492	3.706713	2.619292	3.685294	3.916997	2.750618	3.780128	2.290930	5.210384	1.783357	0.123154	5.411336	2.251734	0.343131	5.014711	1.981733	3.609964	0.967839	3.005680	7.211149	5.075990	7.360517	4.678630	7.237207	5.463769	8.254394	4.712648	6.747304	6.717659	5.160612	4.577612	7.822940	5.146009	6.787539	4.050784	7.764496	5.714938	7.067451	5.320878	2.761313	4.394488	2.246455	4.546372	2.614933	3.906697	2.984642	3.844038	2.904610	3.730160	1.163215	1.308321	1.631684	2.038509	1.675072
V	9541782	9544226	mdf.1	1.031739	1.869656	1.381853	1.836681	1.032538	1.762960	1.690554	1.030049	2.071849	0.841387	2.597047	2.851626	0.000000	1.836601	2.005216	1.890915	5.037850	2.423833	1.979705	2.618200	0.010874	3.954053	1.559952	3.480332	1.588104	3.864572	1.776470	3.864488	1.671052	3.565732	2.083735	2.318194	1.464729	3.957193	1.740689	3.437521	1.382138	3.786749	1.722714	3.369827	1.863139	1.228896	2.475322	0.838037	2.327188	1.037111	2.257860	1.061528	1.794509	1.582854	1.834218	0.787291	0.732846	0.905463	1.177591	0.755029
III	4699407	4700224	sel.13	1.792644	2.419085	1.811972	2.738688	1.299160	3.015506	2.907654	1.705197	3.343548	1.708292	26.735531	11.946263	0.000000	15.243704	3.046097	26.170696	25.670419	6.404814	14.516096	6.884465	2.098066	3.852032	3.028384	4.546760	2.874271	4.308953	3.526280	4.373453	2.338905	3.896984	3.342929	4.202500	3.396227	4.338093	2.504114	4.297121	2.770349	4.131799	3.144533	4.355514	3.082424	1.515023	2.016835	1.347054	2.564612	1.459220	2.528050	1.818755	2.833453	3.612267	2.842192	1.058577	1.052285	1.209754	1.410870	0.621835
X	182691	191193	T08D2.7	0.031742	0.089829	0.024251	0.087454	0.024567	0.087837	0.101137	0.015811	0.126364	0.017484	0.661297	0.207293	0.000000	0.084675	0.417907	0.185307	0.060432	0.130642	0.269402	0.365848	0.973685	0.208678	0.054601	0.194006	0.036184	0.190129	0.051067	0.205099	0.048477	0.166518	0.068091	0.111542	0.036996	0.216792	0.045540	0.200224	0.038031	0.286070	0.048260	0.231207	0.047645	0.020186	0.099699	0.027717	0.080104	0.017682	0.082205	0.023961	0.069808	0.028145	0.085381	0.038639	0.047751	0.042406	0.065630	0.050139
III	5676612	5677890	F54E7.9	0.158373	0.183719	0.119385	0.194833	0.126747	0.126034	0.131143	0.143434	0.175950	0.129240	0.000000	0.000000	0.000000	1.111044	0.000000	7.032641	0.000000	4.384174	1.088563	0.466572	0.000000	0.495532	0.227990	0.303680	0.172513	0.385589	0.322451	0.645008	0.226167	0.379105	0.354309	0.133187	0.213891	0.412064	0.220675	0.399283	0.145849	0.695617	0.207956	0.287905	0.305509	0.126152	0.268609	0.337396	0.266450	0.147724	0.204057	0.131272	0.164853	0.312061	0.195979	0.083935	0.085957	0.097279	0.201070	0.100524
III	10399174	10405240	chl.1	0.157100	0.332195	0.193741	0.315270	0.112435	0.300534	0.315336	0.170234	0.367949	0.133420	0.000000	0.157273	0.040838	0.001094	0.111087	0.000000	0.135725	0.219727	0.008870	0.000000	0.000000	0.665449	0.326465	0.731963	0.290764	0.705900	0.291756	0.814829	0.279720	0.693943	0.355753	0.553187	0.283959	0.712432	0.340419	0.740272	0.208197	0.840614	0.359725	0.628168	0.339527	0.129461	0.365666	0.135141	0.380816	0.145816	0.353102	0.135320	0.332492	0.249834	0.328215	0.119365	0.123618	0.131169	0.242068	0.130922
II	11442725	11444003	ebp.2	1.634318	2.497372	1.881121	2.089040	1.470934	2.454806	2.337761	0.970570	2.476330	1.402253	7.081857	3.009223	0.000000	5.300822	1.414046	0.258294	0.000000	0.888423	3.130371	0.006964	0.020795	3.949122	2.909775	3.828540	2.523505	4.743919	2.308982	3.780739	2.559039	4.101232	2.679744	3.630301	2.165280	4.503272	2.427427	3.580766	2.119282	4.587136	2.353182	3.971507	2.619739	1.814966	2.324499	1.275043	2.321232	1.624965	1.926299	1.781547	2.344126	2.621312	2.042831	0.891811	0.792297	1.001979	1.258122	0.895577
III	8628932	8630776	gpr.1	0.687534	1.138959	0.690998	1.057739	0.656512	1.133554	1.063013	0.815147	1.273632	0.689695	1.232347	0.817143	5.910983	5.854299	5.925779	3.376834	1.453579	2.891249	0.608552	2.164595	0.000000	1.926892	1.411383	1.854124	1.520935	2.115619	1.642162	1.824220	1.732926	1.985922	1.883640	1.439981	1.711856	1.736173	1.609767	1.903876	1.592561	2.019377	1.666292	1.741146	1.603897	0.713549	1.218643	0.614497	1.112982	0.765965	1.067276	0.987773	1.123020	1.492308	0.999118	0.421747	0.411831	0.461830	0.433985	0.345178
I	5358512	5365174	ppk.1	0.262039	0.334621	0.321249	0.355587	0.254022	0.421461	0.433149	0.301754	0.388787	0.298751	0.305819	0.878846	0.000000	0.752949	0.408043	0.268019	0.885523	0.137085	0.683004	0.389412	1.940705	0.803293	0.289105	0.742768	0.233966	0.734649	0.266207	0.858052	0.280406	0.703642	0.415985	0.460627	0.268111	0.744055	0.325032	0.751254	0.207843	0.858569	0.347139	0.745227	0.293035	0.347782	0.487538	0.232932	0.444831	0.344261	0.378403	0.325573	0.413817	0.179592	0.341545	0.220391	0.176365	0.275258	0.342740	0.328703
II	7065020	7069966	him.14	0.318851	0.916562	0.375178	0.974696	0.279239	0.851899	0.913450	0.265611	0.887385	0.227082	0.859492	1.405488	8.088842	3.288714	5.123008	8.952361	2.116416	3.009234	1.866358	1.484482	4.913727	1.719264	0.577124	1.480619	0.447831	1.672622	0.558680	1.678179	0.574655	1.747965	0.882474	1.129773	0.552674	1.830330	0.493855	1.766285	0.462232	1.750779	0.558077	1.554077	0.544690	0.284957	1.014395	0.233156	1.190886	0.262246	0.803551	0.345251	0.845695	0.387041	0.853140	0.272456	0.323499	0.354419	0.613063	0.436843
I	9615192	9616333	K07A1.10	0.968245	1.709545	1.416705	1.803398	1.068479	1.777425	2.123504	1.333446	2.299221	1.172538	0.000000	0.901242	0.000000	0.633854	0.000000	0.368209	2.251511	1.817132	2.431798	0.499194	2.725095	3.859790	1.610099	3.701081	1.325625	2.934870	1.589785	3.414986	1.613761	3.667213	2.122401	2.357027	1.801720	3.633717	2.149137	3.352395	1.343566	3.259893	1.879744	3.105463	1.950491	1.433506	2.052796	1.265550	1.661597	1.602524	1.922937	1.223531	1.524461	1.677744	1.863976	0.757982	0.757662	0.789959	1.286927	0.783039
II	7065618	7067051	nos.2	0.107893	2.250651	0.241720	2.398836	0.107088	1.987470	2.267962	0.110864	2.330526	0.121024	2.966535	4.614608	27.745770	9.779035	17.682065	30.626837	7.304812	10.386372	5.701551	4.142426	16.959729	3.704137	0.203330	3.156491	0.146697	3.600344	0.267033	3.597468	0.227851	4.030850	0.613972	2.246658	0.347541	4.205757	0.216820	3.680591	0.257493	3.687141	0.279820	3.257028	0.177101	0.125210	2.244444	0.090970	3.039941	0.141505	1.868383	0.196515	2.051130	0.111323	2.008499	0.706457	0.759926	0.798167	1.588272	0.937258
I	8763041	8765631	lmn.1	2.826309	4.114288	3.435823	4.112551	2.554332	4.117256	3.751806	2.382777	4.054815	2.254329	3.713793	9.243081	1.243402	11.497446	5.815499	5.845395	16.460459	16.782333	13.179137	12.993899	31.018427	6.657854	3.596145	6.703862	3.551461	6.933099	3.802995	7.615231	4.063032	6.556972	4.574325	5.137377	3.436607	7.211667	3.864642	6.723916	3.364844	6.689996	3.652657	6.458984	3.893097	2.655586	4.747019	2.556295	4.722473	2.881951	3.889288	2.942605	3.937265	2.479113	4.227073	1.788681	1.705787	2.116854	2.610775	2.072017
IV	13241044	13243401	lin.54	0.199175	0.995059	0.320163	1.181127	0.285748	1.046809	1.102166	0.209985	1.070629	0.231250	0.548555	1.598861	0.000000	1.931136	0.000000	1.158602	0.299404	0.000000	1.177209	2.748824	1.133151	2.336119	0.473526	2.132737	0.304546	2.166749	0.507342	2.764234	0.513234	2.119635	0.707652	1.516536	0.390819	2.557000	0.561762	2.378002	0.288890	2.487213	0.516306	2.179071	0.447259	0.247129	1.572951	0.258457	1.315875	0.252161	1.141833	0.381308	1.099879	0.321488	1.181496	0.304354	0.419463	0.535376	0.760046	0.644157
I	3433158	3438543	Sep 01	1.328558	1.589294	1.745170	1.536158	1.211131	1.575098	1.587302	1.277658	1.792477	1.265219	0.687562	1.216953	0.046003	2.881992	4.560324	0.532194	0.740307	0.742544	1.569334	2.517862	3.856778	2.964301	2.521066	3.327286	2.161347	3.320717	2.672263	3.546679	2.366684	2.825340	3.154318	2.820404	2.318357	3.224080	2.466807	3.239279	2.034447	3.638944	2.469394	3.309659	2.636469	1.159903	2.031104	1.130796	1.918140	1.127074	1.711770	1.484276	1.573065	1.584887	1.582946	0.535350	0.533941	0.736473	0.824858	0.651728
IV	7543976	7550812	pam.1	1.993193	1.971721	2.368249	2.037735	1.616287	1.925683	1.918213	1.753714	1.771406	1.714265	4.665394	4.063696	4.402934	9.759031	6.780333	4.721292	6.710081	3.675686	8.153831	7.105045	8.935602	3.315958	2.508262	3.193507	2.721132	3.215495	2.766548	3.417198	2.778884	3.042073	3.257431	2.473590	2.730635	3.329666	3.057106	3.382380	2.842978	3.860300	3.080197	3.003095	3.126350	2.115745	2.421995	1.965278	2.281980	1.993555	1.782819	2.238533	2.168638	2.351111	1.947431	0.956219	0.909686	0.989348	1.246923	1.140399
IV	12445801	12451335	dpy.26	1.408097	1.610843	1.736930	1.608532	1.209333	1.583624	1.694017	1.467397	1.903738	1.263985	4.385995	3.425819	0.000000	4.002769	6.662536	2.076883	5.213766	1.476324	2.752773	3.571779	1.990521	2.986695	2.534396	3.279445	2.271777	3.074128	2.648185	3.498165	2.194633	2.957341	2.998442	2.374495	2.498853	3.475622	2.472946	3.016332	1.993419	3.224986	2.675045	3.034748	2.656321	1.380534	1.957808	1.131154	1.863169	1.299522	1.651858	1.703077	1.695992	1.578248	1.683006	0.662679	0.679232	0.806506	0.947259	0.757640
I	15005603	15013904	pole.1	2.769122	7.244366	4.267189	4.804349	5.088442	7.588695	7.595973	4.383421	8.292170	7.023796	5.439720	4.209728	3.073794	6.203483	2.578302	3.219259	5.028453	4.846742	5.366658	5.379915	2.924553	7.529488	10.091774	8.097870	10.925900	7.422791	8.767887	14.533483	9.068053	8.656371	4.406347	11.092694	7.096661	5.917066	7.855036	7.344733	8.683514	8.518125	12.901442	12.485697	6.977693	2.693717	5.467357	4.581393	7.146677	3.163834	45.970124	1.670957	4.536574	6.245729	9.932342	10.485747	4.659401	51.423900	3.942046	2.702742
II	9746316	9750462	nos.3	1.604220	2.751908	1.997163	3.115456	1.441465	3.139783	3.156634	1.506203	3.264223	1.561652	1.800245	1.286009	0.000000	3.700043	3.590454	9.579594	0.951090	5.286599	1.536849	1.568072	1.339672	6.259132	2.884962	7.175583	2.506737	7.080128	2.822117	7.460452	2.711168	6.304307	3.410564	5.160001	2.761002	7.097904	3.459944	5.517852	2.514892	7.029442	3.134255	6.510089	3.317236	1.475171	3.846940	1.458446	3.422200	1.531352	3.050249	1.820899	3.020435	2.048899	2.914028	0.931425	1.117443	1.245930	1.661051	1.308471
I	7280466	7282924	rde.2	0.544382	0.872295	0.473093	0.917331	0.326033	0.896565	0.895307	0.392769	0.965648	0.396458	2.327218	3.396416	0.000000	7.628490	5.224366	1.806892	7.255594	3.173204	4.226104	1.431989	4.968039	1.831044	0.693158	1.781946	0.607009	1.909130	0.669118	1.906405	0.705553	1.697195	1.031853	1.388930	0.607843	1.775185	0.672863	2.090957	0.501421	1.636071	0.660122	1.457956	0.663177	0.416820	1.190325	0.605825	0.963515	0.396836	0.985989	0.531397	0.880123	0.356953	0.932610	0.196384	0.413886	0.480500	0.495833	0.342104
III	4587501	4593124	smc.4	1.886741	2.652646	2.340852	3.203046	1.753448	2.855405	3.303307	1.837542	3.493942	1.434908	7.176871	6.045511	0.044055	7.136610	2.252422	2.681763	7.445312	2.734719	4.799198	2.739707	3.778607	6.275180	3.819588	6.131337	3.172274	6.451285	3.984327	7.037265	3.335512	5.714759	4.997814	4.310573	3.155870	6.665805	3.917209	5.950248	2.969184	6.785642	3.809338	5.952812	4.065496	1.841483	3.776624	1.468581	3.765562	1.701126	3.315737	2.186522	2.980524	2.546224	3.182883	0.972919	1.059208	1.273522	1.709154	1.372907
II	7893222	7900515	ptc.1	1.815873	4.945901	2.256600	4.975221	1.626059	5.031050	5.285628	1.581822	4.595233	1.533240	4.107119	1.537558	1.222825	4.828266	3.871233	0.427937	5.795607	1.495921	4.136034	2.616947	0.010932	8.620551	2.315198	9.264629	2.195584	8.837765	2.283923	9.232293	2.121085	7.507806	2.822250	7.387873	2.182657	8.871352	2.305146	9.287391	2.093682	8.780649	2.465230	7.822734	2.245179	1.933249	5.346798	1.797785	5.775470	1.614561	4.878857	2.144267	5.520118	2.110821	4.763152	1.445110	1.666727	2.083133	2.462406	1.893663
I	4114861	4116370	cyb.2.2	0.290612	1.997092	0.491884	2.617202	0.353107	2.122687	2.387944	0.263200	2.505661	0.350258	2.219948	1.845446	0.000000	2.860266	1.512201	0.000000	0.000000	1.112276	5.557014	0.315529	16.774791	5.282777	0.739630	4.825419	0.761102	4.982558	0.811955	4.666400	0.645578	5.850172	1.061644	3.145471	0.543445	5.810872	0.611365	4.929017	0.519299	5.510599	0.753923	4.515899	0.882954	0.427363	3.113110	0.287408	3.332059	0.322043	2.463257	0.456618	1.879720	0.422864	2.509364	0.701976	0.905231	1.182265	1.537472	0.963580
I	12047342	12059798	ksr.2	0.102686	0.154527	0.140367	0.169638	0.089320	0.170752	0.199198	0.107430	0.203259	0.113374	0.484404	0.289423	0.000000	0.221597	0.246518	0.104800	0.226620	0.531067	0.381343	0.011432	0.000000	0.355119	0.218855	0.296000	0.120607	0.341072	0.198503	0.387654	0.219158	0.366740	0.260910	0.272522	0.170754	0.380169	0.199936	0.315609	0.188734	0.367629	0.235076	0.360542	0.219811	0.094361	0.173201	0.082115	0.160580	0.094308	0.163584	0.128433	0.180486	0.214519	0.153023	0.073739	0.102380	0.082842	0.110813	0.104545
II	7781566	7783351	spdl.1	1.377997	0.904858	2.474175	0.970644	1.516425	0.937228	1.102231	1.718412	1.012459	1.461997	1.734023	1.188806	0.000000	0.202585	0.000000	0.000000	0.277436	0.000000	0.058130	2.662430	0.000000	2.031206	3.015668	1.783401	2.938473	2.200187	3.114608	2.419143	3.481453	1.730786	4.147081	1.258719	2.964179	2.006632	3.012636	1.955371	2.440096	2.321048	3.165855	2.168601	3.527087	1.828268	1.433485	1.061759	1.113678	1.451338	1.036322	1.695110	1.023398	1.563976	1.036899	0.431931	0.470931	0.581568	0.629307	0.543060
IV	10926720	10933203	dnc.1	1.268319	1.339623	1.563454	1.492561	1.309781	1.285178	1.484820	1.442982	1.609648	1.236918	1.553185	3.257160	0.000000	5.326103	2.057570	4.677489	4.695957	3.769224	3.015516	1.247165	1.494180	2.576339	1.717011	2.553518	1.584915	2.472105	1.822958	2.917139	1.620730	2.129417	2.259806	1.792112	1.628822	2.554251	1.866158	2.375182	1.440506	2.712800	1.932494	2.358828	1.940006	1.288350	1.777528	1.419550	1.595639	1.399426	1.461007	1.490744	1.418797	1.470253	1.395390	0.789048	0.855340	0.913774	0.999987	0.896241
V	8029439	8031214	oma.2	0.229640	5.760632	0.192823	5.924864	0.290585	5.861285	5.390307	0.237527	5.029817	0.241937	0.595980	0.386781	0.139563	7.571504	5.263127	11.614776	0.000000	2.155391	5.291500	2.248740	5.240239	10.213246	0.353346	9.329056	0.424623	10.671715	0.362758	9.932925	0.428210	10.166723	0.650673	7.693498	0.421922	10.424044	0.463194	10.075720	0.394329	10.172812	0.530615	8.655125	0.398689	0.120130	6.554716	0.281059	7.483634	0.230450	5.361642	0.259918	6.258938	0.314557	5.419381	1.435291	1.708670	2.132755	3.234580	1.983794
II	8457818	8464512	zyg.9	1.421935	2.508455	1.605959	2.366138	1.341727	2.453791	2.659952	1.357335	2.621408	1.278120	1.275959	2.000582	3.885720	6.604881	5.597214	2.521676	3.181151	3.727848	2.869370	1.840033	1.891728	4.809716	2.105540	4.752108	1.871974	4.917750	2.083748	5.486501	2.064605	4.078534	2.547772	3.698644	2.126242	4.818234	2.362890	4.736013	1.906542	5.262098	2.351491	4.693190	2.165387	1.335921	2.942406	1.473674	2.810214	1.351136	2.692259	1.653202	2.560847	1.411994	2.434560	0.824269	1.023880	1.076266	1.353440	1.144526
III	10643129	10646058	orc.1	0.297523	2.036633	0.433621	2.197290	0.275060	2.218432	2.287597	0.227389	2.030180	0.217105	0.528377	0.604753	0.000000	3.514639	1.437890	0.491784	0.703779	0.000000	1.806719	1.912720	0.004537	4.537183	0.559776	3.982998	0.558413	3.805858	0.496198	4.002858	0.690779	4.075193	0.630119	2.962106	0.678853	4.460614	0.571191	4.034878	0.574041	4.034474	0.604910	3.789262	0.571531	0.323159	2.633419	0.353487	2.745179	0.340184	2.419392	0.325254	2.299116	0.408481	2.301544	0.537902	0.679985	0.950781	1.087877	0.779534
II	14063450	14066646	lem.2	0.616580	2.333112	0.734150	2.644568	0.662880	2.362977	2.869416	0.563997	2.420832	0.594318	8.023593	4.693291	0.077511	2.810996	7.551998	3.328603	4.342506	7.143774	2.958042	2.978168	2.070494	4.757127	1.250078	4.819776	1.074861	4.955027	1.262923	5.600886	1.093636	4.933720	1.432038	4.020232	1.090796	5.342080	1.390940	4.634060	0.861730	5.012125	1.231295	4.277004	1.290371	0.586628	2.827359	0.596141	3.140722	0.416780	2.289077	0.676776	2.921403	0.623927	2.481180	0.908314	0.975864	1.085299	1.371441	1.132824
II	2473512	2478643	mnat.1	0.435556	0.689414	0.458091	0.694891	0.372187	0.587171	0.695891	0.456098	0.788842	0.437789	0.492520	0.474387	0.048280	0.832137	2.150524	0.000000	0.786606	0.880323	0.554250	0.580189	4.775406	1.173001	0.406168	1.089561	0.470656	1.074634	0.445314	1.239514	0.568540	1.157631	0.611601	0.786686	0.597699	1.241389	0.735965	1.124990	0.561962	1.265127	0.588843	0.979377	0.651558	0.463211	0.713295	0.405526	0.642731	0.478326	0.661408	0.531317	0.606395	0.637356	0.638710	0.346257	0.302527	0.333160	0.413528	0.375569
III	5722850	5727115	wrm.1	0.396786	0.826978	0.404144	1.021673	0.322826	0.865184	0.805582	0.422634	0.898245	0.435673	1.589253	0.633426	0.000000	1.693393	2.606934	4.031699	2.152453	1.122730	1.512891	0.000000	0.638684	1.820361	0.545377	1.747364	0.514528	1.817148	0.601300	2.250917	0.554715	1.686271	1.029428	1.158510	0.511859	1.942270	0.626506	2.040654	0.449522	2.101120	0.771813	2.046848	0.557282	0.410327	1.150362	0.390294	1.101233	0.305758	0.936747	0.505741	0.818679	0.308578	0.989363	0.323819	0.382992	0.411010	0.568073	0.443612
III	8375300	8380848	met.2	0.537598	1.418895	0.614679	1.340801	0.511709	1.474715	1.522279	0.487898	1.766834	0.558203	3.485112	2.271331	0.000000	4.187010	2.622404	3.229166	4.117196	3.843882	3.013898	1.713207	0.004790	2.806630	0.959572	3.081295	0.777220	2.877288	0.897302	3.249896	0.904967	2.543859	1.261953	2.594659	0.978660	2.980950	1.127809	2.985175	0.811811	2.990852	1.101775	2.695491	0.933348	0.444331	1.681570	0.417521	1.556557	0.616298	1.482232	0.722494	1.530553	0.668524	1.427021	0.465242	0.576795	0.607274	0.751660	0.598899
I	534455	535344	psf.3	0.240320	0.876495	0.361803	0.785796	0.105489	0.638259	0.877060	0.068732	0.899343	0.241529	2.512113	0.096950	0.000000	2.082336	0.000000	0.000000	11.224704	0.583056	0.855932	1.061156	0.000000	1.642238	0.249980	1.647501	0.259534	2.036677	0.401464	1.918683	0.397382	1.755295	0.219212	1.241793	0.240090	1.951064	0.338744	1.570455	0.243901	1.797167	0.309440	1.417408	0.373312	0.257404	1.030708	0.056399	0.993834	0.212364	1.048225	0.222411	0.664721	0.044861	0.902502	0.286574	0.268628	0.286684	0.512035	0.407256
I	614651	629444	eme.1	0.189840	0.189417	0.206279	0.223492	0.192777	0.239792	0.228072	0.203635	0.222380	0.214932	0.276774	0.219792	0.000000	0.136129	0.324041	0.081144	0.596726	0.198556	0.339803	0.363075	0.000000	0.359147	0.331504	0.402904	0.312979	0.371478	0.363140	0.435288	0.307198	0.324115	0.441126	0.320862	0.337423	0.378311	0.335085	0.369233	0.304721	0.384104	0.388627	0.337656	0.346416	0.202327	0.204567	0.188956	0.213601	0.190015	0.245395	0.219527	0.224746	0.369347	0.214938	0.117381	0.110421	0.136568	0.175198	0.140531
III	7515222	7518524	clk.2	0.200064	0.586823	0.354667	0.558226	0.175569	0.586470	0.598053	0.198002	0.567494	0.262609	1.613719	0.000000	0.000000	0.782670	0.765278	0.009088	0.003749	0.000000	0.074487	0.000000	0.000000	1.212228	0.318565	1.354461	0.267077	1.158854	0.346546	1.390318	0.306374	1.080454	0.500789	0.840977	0.265362	1.418906	0.376382	1.340150	0.240774	1.548075	0.406670	1.274577	0.384292	0.207116	0.652561	0.153362	0.590885	0.231876	0.538103	0.257665	0.533778	0.374416	0.586241	0.176643	0.254577	0.280499	0.371320	0.277652
IV	9858488	9862119	npp.1	1.040523	1.050250	1.667166	1.030532	1.307809	0.924507	1.037556	1.077000	0.935814	1.018942	4.116559	2.999844	0.886921	6.365578	0.911045	0.561998	4.129139	2.202478	3.209068	2.323578	3.886419	2.134215	2.771872	1.861599	3.540075	1.804401	3.671294	2.205615	3.328620	1.824746	3.274715	1.190695	2.720502	2.058099	2.280101	2.007966	2.577202	2.302843	3.174306	1.933667	2.285006	1.421572	1.277772	1.309045	1.148196	1.243050	1.110844	1.287102	0.905019	1.361964	1.181988	0.293579	0.381465	0.405737	0.634911	0.455132
IV	232473	237450	ints.13	0.429829	0.515822	0.604831	0.568389	0.370856	0.525903	0.464861	0.385500	0.562247	0.335182	1.357962	1.279692	0.000000	1.007865	2.053979	0.551704	2.298508	0.907562	1.870176	0.367468	1.001187	1.210267	0.757098	1.049936	0.636656	1.031376	0.747413	1.214166	0.729170	1.189658	0.931681	0.730902	0.643278	1.215979	0.798116	0.999856	0.530434	1.304273	0.837522	0.995503	0.878628	0.497920	0.667453	0.429155	0.645976	0.470647	0.578474	0.475526	0.449123	0.464762	0.577443	0.235736	0.244712	0.239804	0.345190	0.361377
I	4951571	4957667	him.1	1.049556	2.149699	1.461803	2.376434	0.913937	2.259729	2.335154	1.063487	2.375803	0.841287	0.777690	2.414762	0.000000	6.135520	3.773439	0.216601	4.115696	1.368562	3.220823	1.966517	2.901246	4.637600	1.763635	4.791567	1.571986	4.807974	1.800468	5.375640	1.682353	4.312446	2.463914	3.388148	1.775839	4.945339	1.909354	4.527591	1.521971	4.837946	1.945038	4.420188	1.964691	1.081780	3.072073	1.016590	2.767838	1.117204	2.496052	1.192231	2.360241	1.458915	2.437312	0.686269	0.778013	0.940174	1.407924	0.954096
I	9626241	9630848	hsr.9	2.340663	5.286865	2.627949	5.329671	2.256727	5.490690	5.971774	2.363477	6.052336	2.142137	21.911794	12.934425	0.161314	23.415164	15.156936	9.230051	15.370269	13.490568	16.932107	19.396004	16.832494	10.112407	4.448618	11.561224	3.786173	10.538390	4.398989	12.226273	3.770188	9.650629	5.025068	9.017091	4.224921	11.087896	4.223916	10.458644	3.864268	10.553109	4.601859	9.676902	4.707828	2.296698	5.988564	1.846325	6.052972	2.003430	5.966299	2.919730	6.012487	2.899992	5.475232	1.603681	1.962525	2.289737	2.828718	2.062277
I	2318291	2321817	mcm.4	0.491905	2.943826	0.446746	2.736416	0.400158	2.958896	3.030728	0.336187	2.947732	0.386455	5.005858	5.300908	0.000000	13.603298	8.604281	2.923458	11.344785	5.495157	6.058852	6.394605	1.929474	4.555950	0.939800	4.949174	0.964086	5.214420	0.899502	5.389607	0.979138	4.464833	1.020041	4.536351	0.939856	5.266463	1.043856	4.644937	0.873861	4.906957	1.121347	4.568580	0.924611	0.519926	2.976888	0.456452	3.538465	0.475935	2.807544	0.460502	2.982447	0.418494	2.723318	0.676897	0.810031	1.020747	1.461720	0.917498
